Date and Time:                Fri Oct 28 12:11:58.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	300
278.47992	297
278.50107	303
278.52225	302
278.5434	299
278.56454	300
278.58572	302
278.60687	301
278.62802	307
278.6492	302
278.67035	298
278.6915	306
278.71268	304
278.73383	301
278.75497	304
278.77615	298
278.7973	299
278.81845	301
278.83963	304
278.86078	298
278.88193	297
278.90308	301
278.92426	308
278.9454	302
278.96655	304
278.9877	305
279.00888	305
279.03003	306
279.05118	303
279.07233	304
279.09348	304
279.11465	298
279.1358	305
279.15695	297
279.1781	299
279.19925	299
279.22043	300
279.24158	305
279.26273	302
279.28387	303
279.30502	302
279.32617	303
279.34732	303
279.3685	305
279.38965	305
279.4108	301
279.43195	301
279.45309	309
279.47424	302
279.49539	303
279.51654	310
279.53769	305
279.55884	301
279.58002	303
279.60117	304
279.62231	298
279.64346	306
279.66461	300
279.68576	308
279.70691	302
279.72806	301
279.74921	302
279.77036	306
279.7915	304
279.81265	297
279.8338	301
279.85495	299
279.8761	306
279.89725	301
279.9184	303
279.93954	300
279.96069	304
279.98184	308
280.00299	301
280.02411	304
280.04526	303
280.06641	302
280.08755	297
280.1087	304
280.12985	302
280.151	301
280.17215	299
280.1933	306
280.21445	301
280.23557	299
280.25671	305
280.27786	305
280.29901	306
280.32016	292
280.34131	303
280.36246	305
280.38358	294
280.40472	309
280.42587	303
280.44702	304
280.46817	300
280.48929	303
280.51044	294
280.53159	303
280.55273	303
280.57388	298
280.595	300
280.61615	301
280.6373	298
280.65845	302
280.67957	300
280.70071	300
280.72186	303
280.74301	304
280.76413	310
280.78528	297
280.80643	297
280.82755	303
280.84869	305
280.86984	301
280.89096	302
280.91211	302
280.93326	307
280.95438	298
280.97552	300
280.99667	297
281.01779	303
281.03894	304
281.06009	306
281.08121	298
281.10236	305
281.12347	298
281.14462	304
281.16577	306
281.18689	298
281.20804	296
281.22916	305
281.25031	300
