Date and Time:                Fri Oct 28 11:55:31.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	298
278.47992	307
278.50107	294
278.52225	302
278.5434	297
278.56454	299
278.58572	303
278.60687	304
278.62802	304
278.6492	303
278.67035	304
278.6915	306
278.71268	299
278.73383	303
278.75497	307
278.77615	307
278.7973	307
278.81845	299
278.83963	299
278.86078	301
278.88193	305
278.90308	304
278.92426	303
278.9454	298
278.96655	301
278.9877	300
279.00888	304
279.03003	298
279.05118	304
279.07233	308
279.09348	307
279.11465	301
279.1358	305
279.15695	307
279.1781	303
279.19925	300
279.22043	303
279.24158	301
279.26273	298
279.28387	300
279.30502	308
279.32617	301
279.34732	301
279.3685	307
279.38965	300
279.4108	303
279.43195	305
279.45309	302
279.47424	306
279.49539	299
279.51654	298
279.53769	299
279.55884	301
279.58002	301
279.60117	298
279.62231	299
279.64346	299
279.66461	302
279.68576	301
279.70691	305
279.72806	302
279.74921	304
279.77036	302
279.7915	301
279.81265	299
279.8338	299
279.85495	298
279.8761	304
279.89725	299
279.9184	303
279.93954	300
279.96069	298
279.98184	304
280.00299	299
280.02411	302
280.04526	300
280.06641	296
280.08755	300
280.1087	296
280.12985	306
280.151	306
280.17215	308
280.1933	303
280.21445	301
280.23557	309
280.25671	297
280.27786	302
280.29901	295
280.32016	297
280.34131	305
280.36246	301
280.38358	299
280.40472	301
280.42587	299
280.44702	302
280.46817	302
280.48929	302
280.51044	301
280.53159	304
280.55273	306
280.57388	303
280.595	302
280.61615	298
280.6373	302
280.65845	303
280.67957	300
280.70071	302
280.72186	295
280.74301	304
280.76413	304
280.78528	303
280.80643	301
280.82755	302
280.84869	306
280.86984	299
280.89096	297
280.91211	294
280.93326	304
280.95438	303
280.97552	299
280.99667	306
281.01779	305
281.03894	311
281.06009	298
281.08121	306
281.10236	303
281.12347	298
281.14462	300
281.16577	305
281.18689	300
281.20804	305
281.22916	304
281.25031	306
