Date and Time:                Fri Oct 28 11:42:56.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.13
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	11014
278.47992	10531
278.50107	10515
278.52225	10494
278.5434	10541
278.56454	10612
278.58572	10572
278.60687	10548
278.62802	10507
278.6492	10520
278.67035	10542
278.6915	10352
278.71268	10373
278.73383	10420
278.75497	10460
278.77615	10453
278.7973	10464
278.81845	10464
278.83963	10615
278.86078	10535
278.88193	10474
278.90308	10520
278.92426	10523
278.9454	10481
278.96655	10523
278.9877	10480
279.00888	10456
279.03003	10566
279.05118	10521
279.07233	10556
279.09348	10619
279.11465	10606
279.1358	10625
279.15695	10606
279.1781	10575
279.19925	10623
279.22043	10647
279.24158	10701
279.26273	10697
279.28387	10723
279.30502	10664
279.32617	10597
279.34732	10608
279.3685	10519
279.38965	10593
279.4108	10673
279.43195	10756
279.45309	10741
279.47424	10738
279.49539	10745
279.51654	10738
279.53769	10738
279.55884	10831
279.58002	10828
279.60117	10849
279.62231	10831
279.64346	10768
279.66461	10829
279.68576	10845
279.70691	10928
279.72806	10908
279.74921	10845
279.77036	10878
279.7915	10814
279.81265	10836
279.8338	10825
279.85495	10843
279.8761	10822
279.89725	10726
279.9184	10617
279.93954	10654
279.96069	10647
279.98184	10634
280.00299	10625
280.02411	10680
280.04526	10662
280.06641	10676
280.08755	10664
280.1087	10687
280.12985	10702
280.151	10691
280.17215	10708
280.1933	10815
280.21445	10771
280.23557	10838
280.25671	10854
280.27786	10893
280.29901	10854
280.32016	10884
280.34131	10889
280.36246	10918
280.38358	10856
280.40472	10840
280.42587	10789
280.44702	10860
280.46817	10844
280.48929	10826
280.51044	10754
280.53159	10884
280.55273	10989
280.57388	11012
280.595	10936
280.61615	10949
280.6373	10962
280.65845	11046
280.67957	11081
280.70071	11177
280.72186	11228
280.74301	11168
280.76413	11125
280.78528	11130
280.80643	11081
280.82755	11117
280.84869	11111
280.86984	11189
280.89096	11211
280.91211	11135
