Date and Time:                Fri Oct 28 11:53:11.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	311
278.47992	300
278.50107	300
278.52225	306
278.5434	307
278.56454	308
278.58572	311
278.60687	299
278.62802	304
278.6492	308
278.67035	302
278.6915	308
278.71268	298
278.73383	298
278.75497	308
278.77615	309
278.7973	306
278.81845	307
278.83963	302
278.86078	303
278.88193	304
278.90308	305
278.92426	303
278.9454	308
278.96655	305
278.9877	303
279.00888	304
279.03003	309
279.05118	300
279.07233	303
279.09348	306
279.11465	303
279.1358	305
279.15695	300
279.1781	310
279.19925	299
279.22043	299
279.24158	309
279.26273	307
279.28387	302
279.30502	304
279.32617	303
279.34732	309
279.3685	304
279.38965	309
279.4108	301
279.43195	307
279.45309	302
279.47424	297
279.49539	301
279.51654	303
279.53769	308
279.55884	304
279.58002	305
279.60117	300
279.62231	302
279.64346	299
279.66461	305
279.68576	301
279.70691	302
279.72806	300
279.74921	311
279.77036	306
279.7915	299
279.81265	305
279.8338	307
279.85495	306
279.8761	303
279.89725	300
279.9184	304
279.93954	300
279.96069	309
279.98184	307
280.00299	305
280.02411	307
280.04526	305
280.06641	299
280.08755	298
280.1087	307
280.12985	302
280.151	305
280.17215	306
280.1933	311
280.21445	308
280.23557	301
280.25671	306
280.27786	304
280.29901	305
280.32016	302
280.34131	311
280.36246	307
280.38358	301
280.40472	304
280.42587	302
280.44702	303
280.46817	316
280.48929	307
280.51044	299
280.53159	303
280.55273	304
280.57388	308
280.595	308
280.61615	309
280.6373	302
280.65845	305
280.67957	303
280.70071	297
280.72186	297
280.74301	299
280.76413	308
280.78528	304
280.80643	298
280.82755	307
280.84869	307
280.86984	304
280.89096	307
280.91211	303
280.93326	302
280.95438	300
280.97552	304
280.99667	305
281.01779	298
281.03894	302
281.06009	306
281.08121	301
281.10236	308
281.12347	308
281.14462	302
281.16577	303
281.18689	300
281.20804	309
281.22916	302
281.25031	303
