Date and Time:                Fri Oct 28 12:16:36.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.13
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	298
278.47992	305
278.50107	295
278.52225	303
278.5434	299
278.56454	301
278.58572	306
278.60687	299
278.62802	302
278.6492	300
278.67035	304
278.6915	303
278.71268	300
278.73383	304
278.75497	304
278.77615	304
278.7973	298
278.81845	303
278.83963	301
278.86078	303
278.88193	299
278.90308	297
278.92426	307
278.9454	303
278.96655	301
278.9877	297
279.00888	302
279.03003	296
279.05118	304
279.07233	300
279.09348	305
279.11465	303
279.1358	304
279.15695	304
279.1781	301
279.19925	294
279.22043	301
279.24158	307
279.26273	301
279.28387	290
279.30502	298
279.32617	296
279.34732	302
279.3685	308
279.38965	299
279.4108	305
279.43195	298
279.45309	301
279.47424	304
279.49539	296
279.51654	293
279.53769	304
279.55884	299
279.58002	302
279.60117	299
279.62231	298
279.64346	300
279.66461	296
279.68576	305
279.70691	307
279.72806	302
279.74921	305
279.77036	303
279.7915	303
279.81265	301
279.8338	308
279.85495	307
279.8761	300
279.89725	304
279.9184	303
279.93954	303
279.96069	299
279.98184	300
280.00299	299
280.02411	299
280.04526	293
280.06641	304
280.08755	300
280.1087	299
280.12985	300
280.151	304
280.17215	308
280.1933	304
280.21445	299
280.23557	306
280.25671	299
280.27786	304
280.29901	307
280.32016	300
280.34131	304
280.36246	301
280.38358	299
280.40472	302
280.42587	296
280.44702	304
280.46817	303
280.48929	302
280.51044	297
280.53159	304
280.55273	299
280.57388	296
280.595	304
280.61615	300
280.6373	302
280.65845	304
280.67957	297
280.70071	307
280.72186	304
280.74301	307
280.76413	307
280.78528	307
280.80643	300
280.82755	302
280.84869	302
280.86984	302
280.89096	299
280.91211	295
280.93326	302
280.95438	303
280.97552	300
280.99667	305
281.01779	292
281.03894	296
281.06009	300
281.08121	297
281.10236	301
281.12347	306
281.14462	300
281.16577	308
281.18689	300
281.20804	300
281.22916	301
281.25031	303
