Date and Time:                Fri Oct 28 11:53:44.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	304
278.47992	305
278.50107	302
278.52225	306
278.5434	297
278.56454	304
278.58572	308
278.60687	302
278.62802	305
278.6492	305
278.67035	302
278.6915	304
278.71268	300
278.73383	305
278.75497	305
278.77615	298
278.7973	300
278.81845	304
278.83963	304
278.86078	300
278.88193	304
278.90308	304
278.92426	304
278.9454	303
278.96655	306
278.9877	305
279.00888	305
279.03003	303
279.05118	298
279.07233	298
279.09348	306
279.11465	304
279.1358	298
279.15695	302
279.1781	302
279.19925	305
279.22043	303
279.24158	301
279.26273	306
279.28387	301
279.30502	299
279.32617	307
279.34732	299
279.3685	302
279.38965	301
279.4108	299
279.43195	300
279.45309	301
279.47424	297
279.49539	304
279.51654	307
279.53769	305
279.55884	307
279.58002	301
279.60117	298
279.62231	299
279.64346	298
279.66461	299
279.68576	301
279.70691	305
279.72806	307
279.74921	299
279.77036	298
279.7915	303
279.81265	301
279.8338	301
279.85495	297
279.8761	304
279.89725	302
279.9184	301
279.93954	305
279.96069	306
279.98184	295
280.00299	305
280.02411	302
280.04526	300
280.06641	300
280.08755	301
280.1087	301
280.12985	299
280.151	305
280.17215	298
280.1933	301
280.21445	297
280.23557	298
280.25671	299
280.27786	300
280.29901	306
280.32016	296
280.34131	307
280.36246	299
280.38358	302
280.40472	304
280.42587	306
280.44702	302
280.46817	301
280.48929	301
280.51044	300
280.53159	304
280.55273	304
280.57388	304
280.595	300
280.61615	297
280.6373	308
280.65845	301
280.67957	301
280.70071	304
280.72186	301
280.74301	298
280.76413	307
280.78528	301
280.80643	307
280.82755	302
280.84869	301
280.86984	303
280.89096	302
280.91211	304
280.93326	295
280.95438	300
280.97552	298
280.99667	297
281.01779	304
281.03894	305
281.06009	300
281.08121	301
281.10236	299
281.12347	302
281.14462	307
281.16577	304
281.18689	304
281.20804	306
281.22916	296
281.25031	304
