Date and Time:                Fri Oct 28 11:49:44.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	301
278.47992	302
278.50107	306
278.52225	300
278.5434	308
278.56454	303
278.58572	306
278.60687	307
278.62802	298
278.6492	299
278.67035	306
278.6915	306
278.71268	304
278.73383	304
278.75497	304
278.77615	306
278.7973	301
278.81845	305
278.83963	305
278.86078	302
278.88193	300
278.90308	307
278.92426	300
278.9454	303
278.96655	301
278.9877	303
279.00888	309
279.03003	303
279.05118	306
279.07233	307
279.09348	297
279.11465	301
279.1358	305
279.15695	302
279.1781	308
279.19925	306
279.22043	302
279.24158	308
279.26273	302
279.28387	298
279.30502	296
279.32617	299
279.34732	303
279.3685	299
279.38965	306
279.4108	302
279.43195	304
279.45309	292
279.47424	306
279.49539	298
279.51654	307
279.53769	298
279.55884	297
279.58002	306
279.60117	302
279.62231	306
279.64346	300
279.66461	296
279.68576	298
279.70691	306
279.72806	302
279.74921	308
279.77036	304
279.7915	299
279.81265	303
279.8338	303
279.85495	305
279.8761	300
279.89725	306
279.9184	301
279.93954	296
279.96069	306
279.98184	305
280.00299	295
280.02411	301
280.04526	305
280.06641	299
280.08755	298
280.1087	302
280.12985	299
280.151	302
280.17215	299
280.1933	305
280.21445	305
280.23557	299
280.25671	300
280.27786	305
280.29901	301
280.32016	303
280.34131	298
280.36246	300
280.38358	307
280.40472	302
280.42587	304
280.44702	306
280.46817	301
280.48929	304
280.51044	298
280.53159	298
280.55273	301
280.57388	296
280.595	300
280.61615	300
280.6373	301
280.65845	298
280.67957	303
280.70071	299
280.72186	301
280.74301	299
280.76413	303
280.78528	305
280.80643	307
280.82755	301
280.84869	303
280.86984	308
280.89096	302
280.91211	308
280.93326	298
280.95438	303
280.97552	296
280.99667	299
281.01779	302
281.03894	301
281.06009	305
281.08121	304
281.10236	302
281.12347	305
281.14462	308
281.16577	302
281.18689	299
281.20804	298
281.22916	299
281.25031	299
