Date and Time:                Fri Oct 28 11:52:02.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	304
278.47992	300
278.50107	296
278.52225	299
278.5434	307
278.56454	299
278.58572	305
278.60687	295
278.62802	313
278.6492	300
278.67035	304
278.6915	309
278.71268	300
278.73383	304
278.75497	300
278.77615	301
278.7973	300
278.81845	301
278.83963	306
278.86078	303
278.88193	304
278.90308	302
278.92426	302
278.9454	304
278.96655	306
278.9877	303
279.00888	304
279.03003	302
279.05118	300
279.07233	310
279.09348	302
279.11465	310
279.1358	302
279.15695	303
279.1781	302
279.19925	303
279.22043	300
279.24158	307
279.26273	305
279.28387	308
279.30502	307
279.32617	309
279.34732	301
279.3685	306
279.38965	300
279.4108	301
279.43195	302
279.45309	300
279.47424	306
279.49539	305
279.51654	304
279.53769	297
279.55884	299
279.58002	304
279.60117	299
279.62231	302
279.64346	305
279.66461	300
279.68576	304
279.70691	298
279.72806	301
279.74921	310
279.77036	298
279.7915	312
279.81265	298
279.8338	301
279.85495	303
279.8761	302
279.89725	303
279.9184	298
279.93954	299
279.96069	308
279.98184	303
280.00299	301
280.02411	301
280.04526	306
280.06641	302
280.08755	298
280.1087	303
280.12985	303
280.151	303
280.17215	300
280.1933	307
280.21445	309
280.23557	306
280.25671	303
280.27786	298
280.29901	297
280.32016	307
280.34131	306
280.36246	299
280.38358	307
280.40472	306
280.42587	299
280.44702	303
280.46817	307
280.48929	304
280.51044	306
280.53159	298
280.55273	301
280.57388	301
280.595	301
280.61615	300
280.6373	302
280.65845	309
280.67957	302
280.70071	305
280.72186	306
280.74301	309
280.76413	301
280.78528	302
280.80643	302
280.82755	302
280.84869	301
280.86984	302
280.89096	303
280.91211	300
280.93326	310
280.95438	306
280.97552	305
280.99667	298
281.01779	305
281.03894	301
281.06009	304
281.08121	299
281.10236	304
281.12347	305
281.14462	298
281.16577	297
281.18689	306
281.20804	306
281.22916	303
281.25031	299
