Date and Time:                Fri Oct 28 12:13:16.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	301
278.47992	309
278.50107	304
278.52225	306
278.5434	307
278.56454	304
278.58572	299
278.60687	304
278.62802	305
278.6492	308
278.67035	304
278.6915	304
278.71268	300
278.73383	310
278.75497	305
278.77615	300
278.7973	300
278.81845	302
278.83963	299
278.86078	306
278.88193	298
278.90308	308
278.92426	304
278.9454	304
278.96655	304
278.9877	310
279.00888	304
279.03003	303
279.05118	307
279.07233	302
279.09348	303
279.11465	304
279.1358	308
279.15695	300
279.1781	302
279.19925	302
279.22043	306
279.24158	306
279.26273	311
279.28387	302
279.30502	301
279.32617	302
279.34732	301
279.3685	301
279.38965	292
279.4108	300
279.43195	303
279.45309	303
279.47424	304
279.49539	304
279.51654	302
279.53769	302
279.55884	309
279.58002	304
279.60117	310
279.62231	306
279.64346	302
279.66461	307
279.68576	304
279.70691	304
279.72806	298
279.74921	301
279.77036	305
279.7915	300
279.81265	306
279.8338	303
279.85495	304
279.8761	304
279.89725	305
279.9184	303
279.93954	299
279.96069	301
279.98184	306
280.00299	303
280.02411	299
280.04526	304
280.06641	303
280.08755	304
280.1087	301
280.12985	306
280.151	299
280.17215	313
280.1933	306
280.21445	300
280.23557	301
280.25671	302
280.27786	301
280.29901	301
280.32016	303
280.34131	305
280.36246	301
280.38358	299
280.40472	300
280.42587	303
280.44702	306
280.46817	303
280.48929	306
280.51044	303
280.53159	301
280.55273	309
280.57388	303
280.595	306
280.61615	301
280.6373	305
280.65845	303
280.67957	305
280.70071	305
280.72186	305
280.74301	302
280.76413	302
280.78528	302
280.80643	303
280.82755	305
280.84869	304
280.86984	309
280.89096	306
280.91211	304
280.93326	298
280.95438	308
280.97552	297
280.99667	304
281.01779	300
281.03894	305
281.06009	305
281.08121	295
281.10236	306
281.12347	300
281.14462	305
281.16577	302
281.18689	307
281.20804	312
281.22916	302
281.25031	299
