Date and Time:                Fri Oct 28 12:03:14.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	309
278.47992	303
278.50107	305
278.52225	300
278.5434	309
278.56454	305
278.58572	306
278.60687	308
278.62802	304
278.6492	301
278.67035	309
278.6915	304
278.71268	299
278.73383	302
278.75497	299
278.77615	302
278.7973	304
278.81845	297
278.83963	307
278.86078	299
278.88193	301
278.90308	299
278.92426	306
278.9454	303
278.96655	304
278.9877	305
279.00888	297
279.03003	301
279.05118	302
279.07233	301
279.09348	298
279.11465	295
279.1358	302
279.15695	301
279.1781	303
279.19925	298
279.22043	305
279.24158	305
279.26273	303
279.28387	302
279.30502	299
279.32617	301
279.34732	301
279.3685	309
279.38965	303
279.4108	301
279.43195	306
279.45309	300
279.47424	306
279.49539	299
279.51654	301
279.53769	296
279.55884	300
279.58002	301
279.60117	302
279.62231	304
279.64346	299
279.66461	297
279.68576	303
279.70691	302
279.72806	298
279.74921	303
279.77036	304
279.7915	303
279.81265	303
279.8338	307
279.85495	303
279.8761	297
279.89725	299
279.9184	308
279.93954	302
279.96069	299
279.98184	312
280.00299	302
280.02411	297
280.04526	310
280.06641	308
280.08755	304
280.1087	303
280.12985	303
280.151	299
280.17215	304
280.1933	297
280.21445	302
280.23557	293
280.25671	304
280.27786	299
280.29901	302
280.32016	303
280.34131	304
280.36246	305
280.38358	303
280.40472	298
280.42587	304
280.44702	299
280.46817	299
280.48929	305
280.51044	293
280.53159	306
280.55273	298
280.57388	299
280.595	304
280.61615	304
280.6373	300
280.65845	300
280.67957	296
280.70071	300
280.72186	304
280.74301	308
280.76413	297
280.78528	305
280.80643	309
280.82755	309
280.84869	302
280.86984	307
280.89096	299
280.91211	306
280.93326	304
280.95438	302
280.97552	304
280.99667	297
281.01779	304
281.03894	302
281.06009	302
281.08121	303
281.10236	302
281.12347	297
281.14462	300
281.16577	302
281.18689	297
281.20804	297
281.22916	305
281.25031	305
