Date and Time:                Fri Oct 28 12:13:35.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	301
278.47992	296
278.50107	305
278.52225	300
278.5434	299
278.56454	300
278.58572	298
278.60687	306
278.62802	300
278.6492	301
278.67035	294
278.6915	302
278.71268	305
278.73383	304
278.75497	299
278.77615	306
278.7973	304
278.81845	304
278.83963	304
278.86078	298
278.88193	301
278.90308	304
278.92426	303
278.9454	298
278.96655	298
278.9877	304
279.00888	305
279.03003	303
279.05118	301
279.07233	300
279.09348	302
279.11465	306
279.1358	301
279.15695	302
279.1781	302
279.19925	301
279.22043	302
279.24158	304
279.26273	296
279.28387	303
279.30502	304
279.32617	301
279.34732	302
279.3685	304
279.38965	297
279.4108	304
279.43195	308
279.45309	309
279.47424	298
279.49539	296
279.51654	294
279.53769	299
279.55884	303
279.58002	302
279.60117	306
279.62231	303
279.64346	298
279.66461	294
279.68576	296
279.70691	308
279.72806	301
279.74921	299
279.77036	298
279.7915	304
279.81265	296
279.8338	305
279.85495	301
279.8761	299
279.89725	297
279.9184	298
279.93954	303
279.96069	302
279.98184	305
280.00299	307
280.02411	310
280.04526	305
280.06641	300
280.08755	300
280.1087	306
280.12985	299
280.151	302
280.17215	296
280.1933	300
280.21445	301
280.23557	306
280.25671	302
280.27786	305
280.29901	302
280.32016	298
280.34131	302
280.36246	300
280.38358	304
280.40472	298
280.42587	298
280.44702	305
280.46817	296
280.48929	306
280.51044	304
280.53159	301
280.55273	303
280.57388	294
280.595	297
280.61615	304
280.6373	300
280.65845	305
280.67957	302
280.70071	305
280.72186	301
280.74301	300
280.76413	301
280.78528	297
280.80643	297
280.82755	299
280.84869	308
280.86984	297
280.89096	301
280.91211	299
280.93326	300
280.95438	300
280.97552	301
280.99667	302
281.01779	298
281.03894	299
281.06009	304
281.08121	302
281.10236	301
281.12347	299
281.14462	300
281.16577	301
281.18689	303
281.20804	299
281.22916	297
281.25031	301
