Date and Time:                Fri Oct 28 12:11:30.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	306
278.47992	301
278.50107	303
278.52225	301
278.5434	306
278.56454	305
278.58572	305
278.60687	303
278.62802	300
278.6492	307
278.67035	301
278.6915	304
278.71268	300
278.73383	301
278.75497	302
278.77615	295
278.7973	300
278.81845	301
278.83963	303
278.86078	305
278.88193	305
278.90308	304
278.92426	298
278.9454	305
278.96655	304
278.9877	302
279.00888	309
279.03003	304
279.05118	307
279.07233	308
279.09348	303
279.11465	301
279.1358	305
279.15695	307
279.1781	301
279.19925	302
279.22043	301
279.24158	310
279.26273	306
279.28387	308
279.30502	307
279.32617	306
279.34732	307
279.3685	307
279.38965	305
279.4108	305
279.43195	302
279.45309	304
279.47424	297
279.49539	305
279.51654	300
279.53769	301
279.55884	304
279.58002	308
279.60117	303
279.62231	305
279.64346	301
279.66461	302
279.68576	303
279.70691	298
279.72806	302
279.74921	306
279.77036	308
279.7915	308
279.81265	301
279.8338	294
279.85495	309
279.8761	299
279.89725	306
279.9184	307
279.93954	303
279.96069	307
279.98184	299
280.00299	303
280.02411	302
280.04526	303
280.06641	300
280.08755	305
280.1087	303
280.12985	304
280.151	302
280.17215	309
280.1933	301
280.21445	303
280.23557	300
280.25671	299
280.27786	297
280.29901	302
280.32016	307
280.34131	306
280.36246	303
280.38358	304
280.40472	305
280.42587	301
280.44702	300
280.46817	305
280.48929	308
280.51044	305
280.53159	305
280.55273	300
280.57388	297
280.595	301
280.61615	305
280.6373	303
280.65845	307
280.67957	301
280.70071	299
280.72186	297
280.74301	306
280.76413	305
280.78528	307
280.80643	307
280.82755	302
280.84869	299
280.86984	307
280.89096	306
280.91211	305
280.93326	309
280.95438	304
280.97552	302
280.99667	303
281.01779	305
281.03894	301
281.06009	307
281.08121	302
281.10236	305
281.12347	295
281.14462	304
281.16577	303
281.18689	308
281.20804	306
281.22916	302
281.25031	300
