Date and Time:                Fri Oct 28 12:10:27.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	305
278.47992	309
278.50107	293
278.52225	298
278.5434	298
278.56454	305
278.58572	299
278.60687	305
278.62802	302
278.6492	302
278.67035	303
278.6915	307
278.71268	301
278.73383	305
278.75497	304
278.77615	295
278.7973	295
278.81845	303
278.83963	300
278.86078	300
278.88193	297
278.90308	305
278.92426	301
278.9454	300
278.96655	300
278.9877	300
279.00888	300
279.03003	299
279.05118	308
279.07233	303
279.09348	305
279.11465	299
279.1358	301
279.15695	301
279.1781	302
279.19925	302
279.22043	299
279.24158	304
279.26273	298
279.28387	299
279.30502	299
279.32617	296
279.34732	304
279.3685	297
279.38965	304
279.4108	304
279.43195	307
279.45309	297
279.47424	302
279.49539	304
279.51654	300
279.53769	305
279.55884	308
279.58002	299
279.60117	301
279.62231	298
279.64346	298
279.66461	307
279.68576	304
279.70691	303
279.72806	307
279.74921	303
279.77036	300
279.7915	297
279.81265	303
279.8338	303
279.85495	304
279.8761	308
279.89725	302
279.9184	304
279.93954	301
279.96069	296
279.98184	300
280.00299	302
280.02411	304
280.04526	309
280.06641	304
280.08755	302
280.1087	307
280.12985	298
280.151	303
280.17215	302
280.1933	295
280.21445	300
280.23557	302
280.25671	298
280.27786	305
280.29901	302
280.32016	307
280.34131	306
280.36246	306
280.38358	302
280.40472	302
280.42587	295
280.44702	300
280.46817	302
280.48929	299
280.51044	306
280.53159	301
280.55273	302
280.57388	305
280.595	302
280.61615	304
280.6373	302
280.65845	299
280.67957	311
280.70071	300
280.72186	300
280.74301	301
280.76413	304
280.78528	302
280.80643	307
280.82755	300
280.84869	301
280.86984	301
280.89096	305
280.91211	297
280.93326	303
280.95438	301
280.97552	305
280.99667	295
281.01779	298
281.03894	304
281.06009	304
281.08121	301
281.10236	301
281.12347	303
281.14462	300
281.16577	297
281.18689	309
281.20804	295
281.22916	301
281.25031	307
