Date and Time:                Fri Oct 28 12:07:20.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	306
278.47992	295
278.50107	299
278.52225	293
278.5434	306
278.56454	308
278.58572	299
278.60687	307
278.62802	302
278.6492	301
278.67035	299
278.6915	303
278.71268	304
278.73383	308
278.75497	303
278.77615	303
278.7973	295
278.81845	298
278.83963	301
278.86078	302
278.88193	299
278.90308	300
278.92426	301
278.9454	297
278.96655	303
278.9877	307
279.00888	297
279.03003	303
279.05118	299
279.07233	299
279.09348	300
279.11465	304
279.1358	296
279.15695	299
279.1781	306
279.19925	295
279.22043	304
279.24158	300
279.26273	303
279.28387	303
279.30502	307
279.32617	304
279.34732	298
279.3685	303
279.38965	303
279.4108	299
279.43195	302
279.45309	301
279.47424	296
279.49539	296
279.51654	300
279.53769	302
279.55884	303
279.58002	294
279.60117	306
279.62231	300
279.64346	301
279.66461	300
279.68576	298
279.70691	302
279.72806	300
279.74921	302
279.77036	295
279.7915	307
279.81265	301
279.8338	299
279.85495	302
279.8761	297
279.89725	303
279.9184	299
279.93954	306
279.96069	300
279.98184	302
280.00299	298
280.02411	296
280.04526	297
280.06641	298
280.08755	297
280.1087	306
280.12985	299
280.151	305
280.17215	298
280.1933	296
280.21445	299
280.23557	294
280.25671	302
280.27786	298
280.29901	294
280.32016	299
280.34131	303
280.36246	300
280.38358	299
280.40472	299
280.42587	301
280.44702	303
280.46817	303
280.48929	301
280.51044	305
280.53159	298
280.55273	303
280.57388	300
280.595	305
280.61615	302
280.6373	302
280.65845	297
280.67957	304
280.70071	301
280.72186	304
280.74301	299
280.76413	305
280.78528	301
280.80643	303
280.82755	300
280.84869	301
280.86984	300
280.89096	298
280.91211	303
280.93326	297
280.95438	301
280.97552	304
280.99667	301
281.01779	307
281.03894	308
281.06009	299
281.08121	303
281.10236	301
281.12347	299
281.14462	298
281.16577	301
281.18689	307
281.20804	307
281.22916	307
281.25031	299
