Date and Time:                Fri Oct 28 11:54:46.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	304
278.47992	303
278.50107	303
278.52225	299
278.5434	304
278.56454	308
278.58572	305
278.60687	301
278.62802	305
278.6492	302
278.67035	306
278.6915	302
278.71268	295
278.73383	302
278.75497	296
278.77615	302
278.7973	303
278.81845	302
278.83963	304
278.86078	299
278.88193	303
278.90308	306
278.92426	304
278.9454	296
278.96655	299
278.9877	307
279.00888	306
279.03003	303
279.05118	302
279.07233	307
279.09348	304
279.11465	305
279.1358	300
279.15695	300
279.1781	302
279.19925	304
279.22043	307
279.24158	302
279.26273	301
279.28387	309
279.30502	300
279.32617	300
279.34732	304
279.3685	307
279.38965	296
279.4108	300
279.43195	301
279.45309	300
279.47424	308
279.49539	298
279.51654	299
279.53769	301
279.55884	302
279.58002	303
279.60117	299
279.62231	302
279.64346	301
279.66461	294
279.68576	302
279.70691	304
279.72806	299
279.74921	303
279.77036	301
279.7915	312
279.81265	309
279.8338	304
279.85495	310
279.8761	303
279.89725	307
279.9184	298
279.93954	302
279.96069	303
279.98184	302
280.00299	303
280.02411	305
280.04526	306
280.06641	299
280.08755	307
280.1087	307
280.12985	301
280.151	310
280.17215	303
280.1933	301
280.21445	302
280.23557	314
280.25671	301
280.27786	309
280.29901	301
280.32016	301
280.34131	307
280.36246	305
280.38358	304
280.40472	299
280.42587	305
280.44702	311
280.46817	300
280.48929	304
280.51044	302
280.53159	297
280.55273	303
280.57388	303
280.595	302
280.61615	303
280.6373	301
280.65845	303
280.67957	304
280.70071	304
280.72186	303
280.74301	304
280.76413	304
280.78528	303
280.80643	301
280.82755	302
280.84869	304
280.86984	309
280.89096	305
280.91211	305
280.93326	299
280.95438	301
280.97552	303
280.99667	299
281.01779	306
281.03894	300
281.06009	305
281.08121	305
281.10236	304
281.12347	303
281.14462	303
281.16577	295
281.18689	301
281.20804	306
281.22916	309
281.25031	300
