Date and Time:                Fri Oct 28 12:16:25.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.13
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	299
278.47992	303
278.50107	303
278.52225	302
278.5434	301
278.56454	302
278.58572	301
278.60687	302
278.62802	298
278.6492	297
278.67035	298
278.6915	297
278.71268	298
278.73383	304
278.75497	299
278.77615	298
278.7973	305
278.81845	301
278.83963	299
278.86078	298
278.88193	301
278.90308	298
278.92426	307
278.9454	300
278.96655	298
278.9877	303
279.00888	294
279.03003	305
279.05118	299
279.07233	299
279.09348	307
279.11465	298
279.1358	299
279.15695	295
279.1781	299
279.19925	300
279.22043	306
279.24158	299
279.26273	298
279.28387	302
279.30502	305
279.32617	299
279.34732	303
279.3685	302
279.38965	300
279.4108	304
279.43195	305
279.45309	298
279.47424	300
279.49539	297
279.51654	302
279.53769	298
279.55884	306
279.58002	306
279.60117	303
279.62231	301
279.64346	299
279.66461	296
279.68576	291
279.70691	298
279.72806	295
279.74921	302
279.77036	301
279.7915	299
279.81265	306
279.8338	297
279.85495	303
279.8761	304
279.89725	296
279.9184	302
279.93954	305
279.96069	298
279.98184	302
280.00299	303
280.02411	303
280.04526	304
280.06641	303
280.08755	307
280.1087	301
280.12985	299
280.151	300
280.17215	309
280.1933	300
280.21445	307
280.23557	305
280.25671	299
280.27786	305
280.29901	299
280.32016	302
280.34131	304
280.36246	297
280.38358	294
280.40472	293
280.42587	301
280.44702	297
280.46817	300
280.48929	300
280.51044	301
280.53159	301
280.55273	302
280.57388	302
280.595	306
280.61615	302
280.6373	299
280.65845	298
280.67957	304
280.70071	296
280.72186	304
280.74301	302
280.76413	302
280.78528	296
280.80643	294
280.82755	298
280.84869	301
280.86984	296
280.89096	304
280.91211	297
280.93326	300
280.95438	301
280.97552	303
280.99667	296
281.01779	304
281.03894	310
281.06009	298
281.08121	303
281.10236	300
281.12347	298
281.14462	301
281.16577	299
281.18689	299
281.20804	302
281.22916	295
281.25031	294
