Date and Time:                Fri Oct 28 12:09:50.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	307
278.47992	301
278.50107	300
278.52225	303
278.5434	309
278.56454	308
278.58572	308
278.60687	308
278.62802	302
278.6492	298
278.67035	301
278.6915	302
278.71268	311
278.73383	308
278.75497	300
278.77615	301
278.7973	302
278.81845	306
278.83963	302
278.86078	302
278.88193	304
278.90308	306
278.92426	300
278.9454	297
278.96655	303
278.9877	300
279.00888	303
279.03003	308
279.05118	301
279.07233	298
279.09348	307
279.11465	309
279.1358	304
279.15695	300
279.1781	306
279.19925	300
279.22043	304
279.24158	304
279.26273	304
279.28387	308
279.30502	307
279.32617	304
279.34732	298
279.3685	297
279.38965	305
279.4108	306
279.43195	302
279.45309	303
279.47424	303
279.49539	304
279.51654	295
279.53769	303
279.55884	309
279.58002	301
279.60117	307
279.62231	305
279.64346	299
279.66461	298
279.68576	302
279.70691	307
279.72806	299
279.74921	301
279.77036	303
279.7915	303
279.81265	297
279.8338	302
279.85495	302
279.8761	298
279.89725	302
279.9184	306
279.93954	306
279.96069	305
279.98184	304
280.00299	299
280.02411	303
280.04526	304
280.06641	302
280.08755	299
280.1087	307
280.12985	306
280.151	301
280.17215	306
280.1933	298
280.21445	302
280.23557	304
280.25671	301
280.27786	308
280.29901	301
280.32016	304
280.34131	305
280.36246	298
280.38358	305
280.40472	301
280.42587	302
280.44702	306
280.46817	305
280.48929	303
280.51044	299
280.53159	303
280.55273	311
280.57388	304
280.595	298
280.61615	304
280.6373	302
280.65845	305
280.67957	304
280.70071	305
280.72186	302
280.74301	303
280.76413	310
280.78528	302
280.80643	303
280.82755	298
280.84869	303
280.86984	303
280.89096	298
280.91211	309
280.93326	309
280.95438	301
280.97552	298
280.99667	308
281.01779	296
281.03894	300
281.06009	306
281.08121	304
281.10236	302
281.12347	305
281.14462	303
281.16577	307
281.18689	309
281.20804	304
281.22916	303
281.25031	302
