Date and Time:                Fri Oct 28 11:58:24.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	299
278.47992	303
278.50107	303
278.52225	303
278.5434	305
278.56454	303
278.58572	308
278.60687	299
278.62802	306
278.6492	305
278.67035	307
278.6915	304
278.71268	311
278.73383	301
278.75497	299
278.77615	303
278.7973	300
278.81845	297
278.83963	307
278.86078	305
278.88193	301
278.90308	306
278.92426	299
278.9454	307
278.96655	297
278.9877	302
279.00888	298
279.03003	306
279.05118	310
279.07233	300
279.09348	303
279.11465	300
279.1358	308
279.15695	296
279.1781	305
279.19925	300
279.22043	300
279.24158	302
279.26273	303
279.28387	307
279.30502	303
279.32617	302
279.34732	303
279.3685	305
279.38965	297
279.4108	304
279.43195	301
279.45309	303
279.47424	298
279.49539	306
279.51654	304
279.53769	304
279.55884	312
279.58002	303
279.60117	303
279.62231	307
279.64346	305
279.66461	303
279.68576	299
279.70691	297
279.72806	306
279.74921	300
279.77036	300
279.7915	307
279.81265	305
279.8338	310
279.85495	302
279.8761	299
279.89725	310
279.9184	303
279.93954	304
279.96069	304
279.98184	301
280.00299	304
280.02411	304
280.04526	302
280.06641	303
280.08755	305
280.1087	300
280.12985	299
280.151	301
280.17215	304
280.1933	307
280.21445	304
280.23557	307
280.25671	305
280.27786	299
280.29901	300
280.32016	301
280.34131	307
280.36246	303
280.38358	302
280.40472	307
280.42587	298
280.44702	311
280.46817	305
280.48929	306
280.51044	307
280.53159	307
280.55273	303
280.57388	301
280.595	302
280.61615	304
280.6373	297
280.65845	301
280.67957	306
280.70071	299
280.72186	306
280.74301	310
280.76413	301
280.78528	308
280.80643	308
280.82755	309
280.84869	305
280.86984	306
280.89096	303
280.91211	299
280.93326	301
280.95438	302
280.97552	302
280.99667	305
281.01779	308
281.03894	300
281.06009	308
281.08121	304
281.10236	302
281.12347	306
281.14462	308
281.16577	305
281.18689	304
281.20804	305
281.22916	302
281.25031	304
