Date and Time:                Fri Oct 28 12:04:48.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	308
278.47992	303
278.50107	302
278.52225	307
278.5434	310
278.56454	302
278.58572	301
278.60687	304
278.62802	306
278.6492	296
278.67035	309
278.6915	306
278.71268	307
278.73383	302
278.75497	305
278.77615	302
278.7973	305
278.81845	304
278.83963	303
278.86078	302
278.88193	307
278.90308	306
278.92426	301
278.9454	304
278.96655	309
278.9877	310
279.00888	302
279.03003	306
279.05118	300
279.07233	304
279.09348	303
279.11465	310
279.1358	306
279.15695	300
279.1781	304
279.19925	308
279.22043	304
279.24158	304
279.26273	302
279.28387	305
279.30502	309
279.32617	304
279.34732	301
279.3685	300
279.38965	305
279.4108	302
279.43195	301
279.45309	310
279.47424	300
279.49539	309
279.51654	307
279.53769	301
279.55884	309
279.58002	305
279.60117	310
279.62231	306
279.64346	309
279.66461	309
279.68576	309
279.70691	308
279.72806	301
279.74921	302
279.77036	304
279.7915	302
279.81265	304
279.8338	300
279.85495	305
279.8761	299
279.89725	309
279.9184	307
279.93954	309
279.96069	300
279.98184	306
280.00299	305
280.02411	300
280.04526	306
280.06641	301
280.08755	301
280.1087	305
280.12985	303
280.151	305
280.17215	304
280.1933	302
280.21445	303
280.23557	305
280.25671	298
280.27786	303
280.29901	304
280.32016	301
280.34131	302
280.36246	298
280.38358	301
280.40472	302
280.42587	304
280.44702	300
280.46817	302
280.48929	298
280.51044	304
280.53159	305
280.55273	302
280.57388	303
280.595	304
280.61615	308
280.6373	307
280.65845	298
280.67957	303
280.70071	307
280.72186	301
280.74301	305
280.76413	305
280.78528	305
280.80643	304
280.82755	301
280.84869	313
280.86984	306
280.89096	308
280.91211	300
280.93326	300
280.95438	301
280.97552	307
280.99667	302
281.01779	308
281.03894	299
281.06009	302
281.08121	305
281.10236	303
281.12347	298
281.14462	297
281.16577	306
281.18689	304
281.20804	300
281.22916	304
281.25031	307
