Date and Time:                Sat Jan 28 16:27:52.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              323
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



301.58331	27942
301.60434	26597
301.6254	26559
301.64642	26484
301.66748	26786
301.68851	26940
301.70956	26935
301.73059	26791
301.75165	26536
301.77267	26573
301.79373	26505
301.81476	26193
301.83582	26095
301.85684	26302
301.8779	26325
301.89893	26360
301.91998	26345
301.94101	26413
301.96204	26481
301.98309	26442
302.00412	26337
302.02518	26439
302.0462	26465
302.06726	26370
302.08829	26327
302.10931	26248
302.13037	26259
302.1514	26130
302.17242	26214
302.19348	26268
302.21451	26441
302.23553	26536
302.25659	26555
302.27762	26531
302.29865	26421
302.3197	26527
302.34073	26605
302.36176	26737
302.38281	26745
302.40384	26888
302.42487	26781
302.44592	26712
302.46695	26632
302.48798	26561
302.509	26716
302.53006	26719
302.55109	26885
302.57211	26958
302.59314	26766
302.6142	26594
302.63522	26628
302.65625	26573
302.67728	26808
302.6983	26949
302.71936	26987
302.74039	26821
302.76141	26757
302.78244	26625
302.80347	26885
302.82449	27054
302.84555	27019
302.86658	26988
302.8876	26998
302.90863	27002
302.92966	26921
302.95068	26908
302.97171	26808
302.99274	26671
303.01379	26384
303.03482	26201
303.05585	26231
303.07687	26123
303.0979	26042
303.11893	26069
303.13995	26104
303.16098	26024
303.18201	26009
303.20303	25989
303.22406	25899
303.24509	25993
303.26611	25968
303.28714	26112
303.30817	26453
303.32919	26622
303.35022	26683
303.37125	26633
303.39227	26723
303.4133	26462
303.43433	26327
303.45535	26301
303.47638	26323
303.49741	26342
303.51843	26309
303.53946	26167
303.56049	26149
303.58151	26141
303.60254	26047
303.62357	26096
303.64459	26341
303.66562	26587
303.68661	26532
303.70764	26265
303.72867	26225
303.74969	26467
303.77072	26697
303.79175	26832
303.81277	27000
303.8338	27191
303.8548	27149
303.87582	26969
303.89685	27068
303.91788	26999
303.9389	26912
303.95993	26995
303.98093	27130
304.00195	27119
304.02298	27143
