Date and Time:                Sat Jan 28 16:29:45.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         60
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              323
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



301.58331	467
301.60434	468
301.6254	571
301.64642	585
301.66748	436
301.68851	450
301.70956	445
301.73059	447
301.75165	440
301.77267	442
301.79373	447
301.81476	449
301.83582	443
301.85684	452
301.8779	439
301.89893	437
301.91998	439
301.94101	443
301.96204	459
301.98309	448
302.00412	432
302.02518	443
302.0462	446
302.06726	440
302.08829	436
302.10931	445
302.13037	431
302.1514	428
302.17242	430
302.19348	431
302.21451	424
302.23553	438
302.25659	432
302.27762	433
302.29865	432
302.3197	447
302.34073	438
302.36176	429
302.38281	445
302.40384	449
302.42487	432
302.44592	442
302.46695	423
302.48798	424
302.509	444
302.53006	444
302.55109	433
302.57211	426
302.59314	436
302.6142	430
302.63522	427
302.65625	427
302.67728	427
302.6983	437
302.71936	439
302.74039	438
302.76141	434
302.78244	462
302.80347	433
302.82449	424
302.84555	437
302.86658	419
302.8876	457
302.90863	422
302.92966	428
302.95068	416
302.97171	422
302.99274	433
303.01379	436
303.03482	430
303.05585	425
303.07687	426
303.0979	445
303.11893	429
303.13995	434
303.16098	434
303.18201	426
303.20303	421
303.22406	429
303.24509	425
303.26611	425
303.28714	432
303.30817	420
303.32919	426
303.35022	420
303.37125	433
303.39227	424
303.4133	434
303.43433	419
303.45535	428
303.47638	433
303.49741	420
303.51843	427
303.53946	424
303.56049	423
303.58151	416
303.60254	431
303.62357	422
303.64459	411
303.66562	413
303.68661	419
303.70764	412
303.72867	420
303.74969	416
303.77072	410
303.79175	414
303.81277	412
303.8338	417
303.8548	428
303.87582	435
303.89685	421
303.91788	413
303.9389	412
303.95993	408
303.98093	413
304.00195	421
304.02298	416
304.04401	425
304.065	417
304.08603	419
304.10706	409
304.12808	401
304.14911	413
304.1701	415
304.19113	413
304.21216	434
304.23315	414
304.25418	412
304.27521	409
304.29623	421
304.31723	413
304.33826	413
304.35928	408
304.38028	417
