Date and Time:                Sat Jan 28 16:23:50.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              323
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



301.58331	28007
301.60434	26744
301.6254	26737
301.64642	26600
301.66748	26740
301.68851	27068
301.70956	27002
301.73059	26924
301.75165	26736
301.77267	26750
301.79373	26550
301.81476	26232
301.83582	26181
301.85684	26247
301.8779	26464
301.89893	26440
301.91998	26458
301.94101	26547
301.96204	26601
301.98309	26593
302.00412	26435
302.02518	26552
302.0462	26496
302.06726	26476
302.08829	26387
302.10931	26246
302.13037	26357
302.1514	26232
302.17242	26272
302.19348	26366
302.21451	26502
302.23553	26705
302.25659	26772
302.27762	26632
302.29865	26534
302.3197	26609
302.34073	26664
302.36176	26736
302.38281	26789
302.40384	26969
302.42487	26824
302.44592	26800
302.46695	26726
302.48798	26717
302.509	26626
302.53006	26859
302.55109	27018
302.57211	26957
302.59314	26809
302.6142	26795
302.63522	26716
302.65625	26789
302.67728	26889
302.6983	27001
302.71936	27127
302.74039	26972
302.76141	26835
302.78244	26804
302.80347	26890
302.82449	27107
302.84555	27099
302.86658	27103
302.8876	27122
302.90863	27172
302.92966	27118
302.95068	26977
302.97171	26940
302.99274	26734
303.01379	26546
303.03482	26332
303.05585	26263
303.07687	26255
303.0979	26169
303.11893	26159
303.13995	26197
303.16098	26134
303.18201	26072
303.20303	26095
303.22406	26075
303.24509	26023
303.26611	26046
303.28714	26270
303.30817	26510
303.32919	26669
303.35022	26712
303.37125	26825
303.39227	26760
303.4133	26553
303.43433	26418
303.45535	26335
303.47638	26459
303.49741	26521
303.51843	26438
303.53946	26334
303.56049	26235
303.58151	26220
303.60254	26186
303.62357	26205
303.64459	26481
303.66562	26598
303.68661	26574
303.70764	26411
303.72867	26385
303.74969	26580
303.77072	26821
303.79175	26872
303.81277	27143
303.8338	27257
303.8548	27161
303.87582	27081
303.89685	27110
303.91788	27084
303.9389	26959
303.95993	27072
303.98093	27240
304.00195	27300
304.02298	27193
