Date and Time:                Sat Jan 28 16:27:58.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              323
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



301.58331	27914
301.60434	26627
301.6254	26596
301.64642	26561
301.66748	26699
301.68851	27064
301.70956	26989
301.73059	26883
301.75165	26659
301.77267	26650
301.79373	26548
301.81476	26184
301.83582	26163
301.85684	26334
301.8779	26461
301.89893	26379
301.91998	26367
301.94101	26471
301.96204	26563
301.98309	26443
302.00412	26397
302.02518	26442
302.0462	26444
302.06726	26404
302.08829	26340
302.10931	26314
302.13037	26234
302.1514	26265
302.17242	26251
302.19348	26329
302.21451	26519
302.23553	26569
302.25659	26693
302.27762	26552
302.29865	26562
302.3197	26512
302.34073	26696
302.36176	26762
302.38281	26855
302.40384	26941
302.42487	26822
302.44592	26778
302.46695	26722
302.48798	26633
302.509	26661
302.53006	26791
302.55109	26962
302.57211	26914
302.59314	26783
302.6142	26679
302.63522	26658
302.65625	26662
302.67728	26817
302.6983	26893
302.71936	26987
302.74039	26834
302.76141	26753
302.78244	26692
302.80347	26935
302.82449	27095
302.84555	26947
302.86658	27031
302.8876	27041
302.90863	26970
302.92966	27003
302.95068	26968
302.97171	26843
302.99274	26711
303.01379	26475
303.03482	26302
303.05585	26249
303.07687	26241
303.0979	26090
303.11893	26109
303.13995	26151
303.16098	26065
303.18201	26042
303.20303	25962
303.22406	26019
303.24509	26039
303.26611	26080
303.28714	26189
303.30817	26484
303.32919	26662
303.35022	26745
303.37125	26668
303.39227	26810
303.4133	26576
303.43433	26293
303.45535	26359
303.47638	26434
303.49741	26400
303.51843	26410
303.53946	26237
303.56049	26185
303.58151	26120
303.60254	26069
303.62357	26188
303.64459	26363
303.66562	26530
303.68661	26467
303.70764	26316
303.72867	26249
303.74969	26443
303.77072	26771
303.79175	26950
303.81277	27006
303.8338	27185
303.8548	27154
303.87582	27028
303.89685	27057
303.91788	27021
303.9389	26949
303.95993	27045
303.98093	27181
304.00195	27113
304.02298	27053
