Date and Time:                Sat Jan 28 16:26:36.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         60
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              323
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



301.58331	50785
301.60434	51113
301.6254	51385
301.64642	51600
301.66748	51773
301.68851	51956
301.70956	52078
301.73059	52202
301.75165	52342
301.77267	52408
301.79373	52491
301.81476	52577
301.83582	52667
301.85684	52726
301.8779	52811
301.89893	52857
301.91998	52900
301.94101	52933
301.96204	52979
301.98309	53032
302.00412	53063
302.02518	53095
302.0462	53138
302.06726	53165
302.08829	53195
302.10931	53217
302.13037	53240
302.1514	53260
302.17242	53284
302.19348	53297
302.21451	53320
302.23553	53321
302.25659	53336
302.27762	53349
302.29865	53353
302.3197	53354
302.34073	53357
302.36176	53352
302.38281	53360
302.40384	53379
302.42487	53371
302.44592	53346
302.46695	53347
302.48798	53328
302.509	53320
302.53006	53295
302.55109	53291
302.57211	53272
302.59314	53245
302.6142	53205
302.63522	53181
302.65625	53143
302.67728	53079
302.6983	53034
302.71936	53000
302.74039	52914
302.76141	52832
302.78244	52722
302.80347	52584
302.82449	52408
302.84555	52215
302.86658	51932
302.8876	51516
302.90863	50676
302.92966	43684
302.95068	39123
302.97171	38768
302.99274	38052
303.01379	37056
303.03482	36564
303.05585	36168
303.07687	35475
303.0979	34768
303.11893	34248
303.13995	33904
303.16098	33343
303.18201	32990
303.20303	32538
303.22406	32076
303.24509	31681
303.26611	31331
303.28714	31064
303.30817	31066
303.32919	30825
303.35022	30375
303.37125	30083
303.39227	29770
303.4133	29308
303.43433	28685
303.45535	28369
303.47638	28178
303.49741	27897
303.51843	27505
303.53946	27081
303.56049	26761
303.58151	26383
303.60254	25986
303.62357	25739
303.64459	25610
303.66562	25450
303.68661	25081
303.70764	24755
303.72867	24492
303.74969	24313
303.77072	24142
303.79175	24049
303.81277	23943
303.8338	23767
303.8548	23570
303.87582	23384
303.89685	23273
303.91788	22988
303.9389	22723
303.95993	22524
303.98093	22294
304.00195	22017
304.02298	21754
