Date and Time:                Sat Jan 28 16:28:27.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              323
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



301.58331	302
301.60434	303
301.6254	297
301.64642	299
301.66748	298
301.68851	302
301.70956	306
301.73059	297
301.75165	307
301.77267	299
301.79373	303
301.81476	303
301.83582	299
301.85684	300
301.8779	296
301.89893	305
301.91998	299
301.94101	299
301.96204	292
301.98309	299
302.00412	297
302.02518	304
302.0462	299
302.06726	303
302.08829	302
302.10931	297
302.13037	296
302.1514	305
302.17242	308
302.19348	302
302.21451	296
302.23553	298
302.25659	302
302.27762	298
302.29865	299
302.3197	305
302.34073	300
302.36176	301
302.38281	301
302.40384	298
302.42487	304
302.44592	301
302.46695	306
302.48798	304
302.509	300
302.53006	305
302.55109	307
302.57211	303
302.59314	302
302.6142	307
302.63522	300
302.65625	304
302.67728	301
302.6983	303
302.71936	303
302.74039	301
302.76141	298
302.78244	299
302.80347	303
302.82449	302
302.84555	299
302.86658	306
302.8876	304
302.90863	302
302.92966	304
302.95068	305
302.97171	301
302.99274	300
303.01379	292
303.03482	304
303.05585	306
303.07687	293
303.0979	302
303.11893	303
303.13995	303
303.16098	299
303.18201	310
303.20303	303
303.22406	296
303.24509	305
303.26611	294
303.28714	304
303.30817	304
303.32919	294
303.35022	302
303.37125	301
303.39227	302
303.4133	303
303.43433	302
303.45535	295
303.47638	300
303.49741	306
303.51843	302
303.53946	301
303.56049	302
303.58151	296
303.60254	311
303.62357	306
303.64459	304
303.66562	302
303.68661	295
303.70764	303
303.72867	296
303.74969	303
303.77072	301
303.79175	302
303.81277	300
303.8338	301
303.8548	302
303.87582	300
303.89685	303
303.91788	299
303.9389	303
303.95993	298
303.98093	300
304.00195	302
304.02298	306
304.04401	295
304.065	302
304.08603	297
304.10706	303
304.12808	300
304.14911	299
304.1701	293
304.19113	299
304.21216	297
304.23315	304
304.25418	298
304.27521	301
304.29623	302
304.31723	299
304.33826	296
304.35928	300
