Date and Time:                Fri Sep 9 14:59:48.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.8
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.36975	310
261.39099	311
261.41223	299
261.4335	304
261.45474	302
261.47598	303
261.49722	306
261.51846	302
261.5397	306
261.56094	305
261.58218	304
261.60342	303
261.62466	307
261.6459	308
261.66718	304
261.68842	306
261.70966	300
261.7309	301
261.75214	306
261.77338	305
261.79462	303
261.81586	306
261.8371	300
261.85834	305
261.87958	307
261.90082	298
261.92206	305
261.9433	301
261.96454	304
261.98578	301
262.00702	302
262.02826	305
262.0495	305
262.07071	304
262.09195	303
262.11319	300
262.13443	303
262.15567	299
262.17691	302
262.19815	299
262.21939	305
262.24063	303
262.26187	304
262.28311	308
262.30432	305
262.32556	312
262.3468	305
262.36804	304
262.38928	302
262.41052	305
262.43176	308
262.45297	304
262.47421	298
262.49545	306
262.51669	298
262.53793	305
262.55917	302
262.58038	306
262.60162	309
262.62286	307
262.6441	298
262.66531	308
262.68655	306
262.70779	300
262.72903	302
262.75024	304
262.77148	302
262.79272	296
262.81396	303
262.83517	308
262.85641	301
262.87766	302
262.8989	302
262.9201	304
262.94135	303
262.96259	304
262.9838	309
263.00504	304
263.02628	307
263.04749	310
263.06873	301
263.08997	309
263.11118	304
263.13242	303
263.15366	304
263.17487	304
263.19611	304
263.21732	299
263.23856	300
263.2598	298
263.28101	303
263.30225	303
263.32346	300
263.3447	306
263.36594	301
263.38715	305
263.40839	303
263.4296	302
263.45084	307
263.47205	301
263.49329	304
263.51453	307
263.53574	301
263.55698	304
263.57819	303
263.59943	307
263.62064	304
263.64188	308
263.66309	306
263.68433	307
263.70554	307
263.72678	308
263.74799	305
263.7692	300
263.79044	308
263.81165	299
263.83289	307
263.8541	304
263.87534	297
263.89655	306
263.91779	308
263.939	303
263.96021	305
263.98145	302
264.00266	305
264.0239	301
264.0451	305
264.06631	304
264.08755	304
264.10876	307
264.12997	301
264.15121	305
264.17242	307
