Date and Time:                Fri Sep 9 14:59:22.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.36975	302
261.39099	300
261.41223	296
261.4335	304
261.45474	300
261.47598	304
261.49722	307
261.51846	299
261.5397	301
261.56094	305
261.58218	310
261.60342	302
261.62466	301
261.6459	300
261.66718	302
261.68842	302
261.70966	303
261.7309	297
261.75214	308
261.77338	304
261.79462	302
261.81586	299
261.8371	301
261.85834	309
261.87958	301
261.90082	303
261.92206	305
261.9433	303
261.96454	300
261.98578	304
262.00702	305
262.02826	298
262.0495	298
262.07071	295
262.09195	301
262.11319	298
262.13443	302
262.15567	306
262.17691	304
262.19815	300
262.21939	303
262.24063	304
262.26187	304
262.28311	305
262.30432	296
262.32556	301
262.3468	303
262.36804	305
262.38928	296
262.41052	300
262.43176	302
262.45297	302
262.47421	306
262.49545	301
262.51669	299
262.53793	299
262.55917	298
262.58038	299
262.60162	305
262.62286	302
262.6441	300
262.66531	305
262.68655	297
262.70779	304
262.72903	300
262.75024	301
262.77148	307
262.79272	297
262.81396	298
262.83517	298
262.85641	302
262.87766	299
262.8989	297
262.9201	306
262.94135	295
262.96259	303
262.9838	300
263.00504	299
263.02628	303
263.04749	303
263.06873	301
263.08997	300
263.11118	304
263.13242	303
263.15366	295
263.17487	305
263.19611	301
263.21732	301
263.23856	301
263.2598	300
263.28101	302
263.30225	296
263.32346	300
263.3447	304
263.36594	295
263.38715	301
263.40839	305
263.4296	308
263.45084	302
263.47205	304
263.49329	307
263.51453	302
263.53574	304
263.55698	310
263.57819	294
263.59943	303
263.62064	305
263.64188	307
263.66309	302
263.68433	299
263.70554	302
263.72678	303
263.74799	301
263.7692	302
263.79044	297
263.81165	303
263.83289	299
263.8541	292
263.87534	298
263.89655	304
263.91779	297
263.939	304
263.96021	306
263.98145	302
264.00266	305
264.0239	303
264.0451	304
264.06631	306
264.08755	307
264.10876	308
264.12997	302
264.15121	297
264.17242	298
