Date and Time:                Fri Sep 9 14:46:12.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.8
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.36975	303
261.39099	314
261.41223	311
261.4335	308
261.45474	306
261.47598	309
261.49722	303
261.51846	303
261.5397	309
261.56094	306
261.58218	309
261.60342	307
261.62466	307
261.6459	309
261.66718	308
261.68842	308
261.70966	304
261.7309	304
261.75214	303
261.77338	302
261.79462	307
261.81586	313
261.8371	308
261.85834	311
261.87958	303
261.90082	310
261.92206	306
261.9433	307
261.96454	304
261.98578	309
262.00702	307
262.02826	304
262.0495	307
262.07071	315
262.09195	297
262.11319	309
262.13443	307
262.15567	308
262.17691	305
262.19815	309
262.21939	302
262.24063	306
262.26187	308
262.28311	308
262.30432	300
262.32556	307
262.3468	310
262.36804	306
262.38928	311
262.41052	309
262.43176	307
262.45297	311
262.47421	301
262.49545	307
262.51669	300
262.53793	305
262.55917	309
262.58038	300
262.60162	312
262.62286	308
262.6441	304
262.66531	304
262.68655	308
262.70779	308
262.72903	299
262.75024	301
262.77148	309
262.79272	303
262.81396	310
262.83517	304
262.85641	306
262.87766	309
262.8989	307
262.9201	301
262.94135	311
262.96259	306
262.9838	307
263.00504	305
263.02628	310
263.04749	312
263.06873	308
263.08997	304
263.11118	299
263.13242	309
263.15366	302
263.17487	309
263.19611	307
263.21732	307
263.23856	308
263.2598	306
263.28101	308
263.30225	306
263.32346	300
263.3447	309
263.36594	302
263.38715	304
263.40839	303
263.4296	304
263.45084	306
263.47205	303
263.49329	308
263.51453	306
263.53574	307
263.55698	314
263.57819	303
263.59943	304
263.62064	303
263.64188	309
263.66309	309
263.68433	303
263.70554	307
263.72678	302
263.74799	311
263.7692	308
263.79044	305
263.81165	305
263.83289	309
263.8541	311
263.87534	306
263.89655	298
263.91779	298
263.939	306
263.96021	302
263.98145	307
264.00266	302
264.0239	303
264.0451	310
264.06631	303
264.08755	298
264.10876	305
264.12997	306
264.15121	311
264.17242	307
