Date and Time:                Fri Sep 9 14:43:57.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.8
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.36975	305
261.39099	307
261.41223	316
261.4335	307
261.45474	299
261.47598	309
261.49722	308
261.51846	309
261.5397	303
261.56094	305
261.58218	304
261.60342	301
261.62466	305
261.6459	308
261.66718	307
261.68842	302
261.70966	309
261.7309	299
261.75214	311
261.77338	306
261.79462	300
261.81586	310
261.8371	304
261.85834	303
261.87958	304
261.90082	303
261.92206	305
261.9433	306
261.96454	308
261.98578	307
262.00702	306
262.02826	303
262.0495	312
262.07071	308
262.09195	308
262.11319	309
262.13443	299
262.15567	305
262.17691	310
262.19815	307
262.21939	302
262.24063	304
262.26187	304
262.28311	299
262.30432	307
262.32556	307
262.3468	308
262.36804	302
262.38928	310
262.41052	313
262.43176	302
262.45297	299
262.47421	300
262.49545	305
262.51669	307
262.53793	307
262.55917	308
262.58038	307
262.60162	303
262.62286	309
262.6441	310
262.66531	311
262.68655	306
262.70779	308
262.72903	309
262.75024	298
262.77148	304
262.79272	306
262.81396	310
262.83517	305
262.85641	299
262.87766	305
262.8989	301
262.9201	306
262.94135	305
262.96259	301
262.9838	310
263.00504	303
263.02628	303
263.04749	305
263.06873	303
263.08997	307
263.11118	306
263.13242	305
263.15366	306
263.17487	305
263.19611	308
263.21732	305
263.23856	307
263.2598	306
263.28101	303
263.30225	309
263.32346	302
263.3447	303
263.36594	302
263.38715	307
263.40839	301
263.4296	303
263.45084	304
263.47205	300
263.49329	301
263.51453	303
263.53574	308
263.55698	308
263.57819	303
263.59943	309
263.62064	307
263.64188	303
263.66309	312
263.68433	301
263.70554	299
263.72678	308
263.74799	304
263.7692	304
263.79044	309
263.81165	309
263.83289	304
263.8541	298
263.87534	304
263.89655	301
263.91779	306
263.939	306
263.96021	307
263.98145	305
264.00266	302
264.0239	306
264.0451	305
264.06631	313
264.08755	303
264.10876	308
264.12997	300
264.15121	302
264.17242	308
