Date and Time:                Fri Sep 9 14:59:34.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.36975	302
261.39099	294
261.41223	295
261.4335	302
261.45474	303
261.47598	304
261.49722	301
261.51846	298
261.5397	301
261.56094	299
261.58218	307
261.60342	300
261.62466	306
261.6459	292
261.66718	303
261.68842	301
261.70966	295
261.7309	301
261.75214	303
261.77338	300
261.79462	307
261.81586	302
261.8371	300
261.85834	294
261.87958	301
261.90082	302
261.92206	303
261.9433	303
261.96454	298
261.98578	301
262.00702	299
262.02826	295
262.0495	303
262.07071	296
262.09195	293
262.11319	305
262.13443	304
262.15567	299
262.17691	301
262.19815	308
262.21939	305
262.24063	302
262.26187	306
262.28311	295
262.30432	306
262.32556	299
262.3468	303
262.36804	298
262.38928	296
262.41052	301
262.43176	294
262.45297	300
262.47421	307
262.49545	299
262.51669	299
262.53793	301
262.55917	304
262.58038	302
262.60162	303
262.62286	303
262.6441	306
262.66531	303
262.68655	301
262.70779	301
262.72903	301
262.75024	300
262.77148	304
262.79272	302
262.81396	301
262.83517	299
262.85641	301
262.87766	297
262.8989	301
262.9201	299
262.94135	301
262.96259	298
262.9838	299
263.00504	301
263.02628	300
263.04749	302
263.06873	300
263.08997	300
263.11118	300
263.13242	301
263.15366	300
263.17487	297
263.19611	305
263.21732	303
263.23856	303
263.2598	301
263.28101	304
263.30225	298
263.32346	304
263.3447	299
263.36594	305
263.38715	305
263.40839	306
263.4296	297
263.45084	297
263.47205	301
263.49329	300
263.51453	300
263.53574	310
263.55698	302
263.57819	299
263.59943	302
263.62064	308
263.64188	303
263.66309	300
263.68433	301
263.70554	297
263.72678	308
263.74799	295
263.7692	303
263.79044	299
263.81165	305
263.83289	302
263.8541	304
263.87534	302
263.89655	299
263.91779	300
263.939	306
263.96021	301
263.98145	304
264.00266	306
264.0239	305
264.0451	303
264.06631	302
264.08755	308
264.10876	301
264.12997	302
264.15121	303
264.17242	302
