Date and Time:                Fri Sep 9 14:58:19.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.36975	6042
261.39099	5729
261.41223	5747
261.4335	5772
261.45474	5810
261.47598	5880
261.49722	5856
261.51846	5846
261.5397	5865
261.56094	5870
261.58218	5854
261.60342	5787
261.62466	5783
261.6459	5798
261.66718	5891
261.68842	5876
261.70966	5859
261.7309	5884
261.75214	5879
261.77338	5890
261.79462	5881
261.81586	5863
261.8371	5899
261.85834	5895
261.87958	5860
261.90082	5808
261.92206	5843
261.9433	5805
261.96454	5832
261.98578	5858
262.00702	5937
262.02826	5936
262.0495	5934
262.07071	5967
262.09195	5854
262.11319	5936
262.13443	5957
262.15567	6024
262.17691	6056
262.19815	6063
262.21939	6072
262.24063	6022
262.26187	6085
262.28311	6097
262.30432	6068
262.32556	6148
262.3468	6126
262.36804	6143
262.38928	6097
262.41052	6113
262.43176	6116
262.45297	6081
262.47421	6104
262.49545	6103
262.51669	6109
262.53793	6102
262.55917	6132
262.58038	6088
262.60162	6144
262.62286	6174
262.6441	6207
262.66531	6256
262.68655	6271
262.70779	6211
262.72903	6198
262.75024	6216
262.77148	6247
262.79272	6218
262.81396	6185
262.83517	6221
262.85641	6231
262.87766	6199
262.8989	6141
262.9201	6119
262.94135	6175
262.96259	6143
262.9838	6158
263.00504	6106
263.02628	6137
263.04749	6139
263.06873	6163
263.08997	6148
263.11118	6188
263.13242	6200
263.15366	6244
263.17487	6259
263.19611	6273
263.21732	6199
263.23856	6183
263.2598	6234
263.28101	6210
263.30225	6279
263.32346	6264
263.3447	6266
263.36594	6271
263.38715	6207
263.40839	6230
263.4296	6256
263.45084	6319
263.47205	6345
263.49329	6318
263.51453	6327
263.53574	6309
263.55698	6343
263.57819	6333
263.59943	6384
263.62064	6447
263.64188	6491
263.66309	6460
263.68433	6446
263.70554	6478
263.72678	6509
263.74799	6532
263.7692	6520
263.79044	6526
263.81165	6494
