Date and Time:                Fri Sep 9 14:43:49.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.8
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.36975	309
261.39099	307
261.41223	311
261.4335	308
261.45474	304
261.47598	305
261.49722	313
261.51846	300
261.5397	311
261.56094	310
261.58218	303
261.60342	310
261.62466	309
261.6459	300
261.66718	305
261.68842	305
261.70966	306
261.7309	304
261.75214	307
261.77338	304
261.79462	303
261.81586	308
261.8371	310
261.85834	300
261.87958	302
261.90082	305
261.92206	311
261.9433	308
261.96454	304
261.98578	305
262.00702	306
262.02826	306
262.0495	306
262.07071	309
262.09195	309
262.11319	302
262.13443	305
262.15567	306
262.17691	304
262.19815	296
262.21939	312
262.24063	309
262.26187	307
262.28311	297
262.30432	302
262.32556	304
262.3468	301
262.36804	301
262.38928	313
262.41052	309
262.43176	304
262.45297	304
262.47421	303
262.49545	306
262.51669	303
262.53793	305
262.55917	311
262.58038	305
262.60162	304
262.62286	304
262.6441	305
262.66531	304
262.68655	311
262.70779	306
262.72903	306
262.75024	308
262.77148	309
262.79272	302
262.81396	303
262.83517	308
262.85641	309
262.87766	300
262.8989	307
262.9201	311
262.94135	310
262.96259	307
262.9838	305
263.00504	307
263.02628	306
263.04749	301
263.06873	310
263.08997	306
263.11118	308
263.13242	307
263.15366	297
263.17487	308
263.19611	306
263.21732	307
263.23856	308
263.2598	303
263.28101	306
263.30225	308
263.32346	306
263.3447	306
263.36594	306
263.38715	304
263.40839	304
263.4296	307
263.45084	308
263.47205	308
263.49329	306
263.51453	303
263.53574	307
263.55698	308
263.57819	307
263.59943	297
263.62064	302
263.64188	302
263.66309	306
263.68433	305
263.70554	306
263.72678	298
263.74799	303
263.7692	308
263.79044	304
263.81165	309
263.83289	309
263.8541	303
263.87534	305
263.89655	303
263.91779	306
263.939	301
263.96021	296
263.98145	311
264.00266	304
264.0239	307
264.0451	300
264.06631	311
264.08755	303
264.10876	307
264.12997	299
264.15121	304
264.17242	309
