Date and Time:                Fri Sep 9 14:45:09.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.8
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.36975	309
261.39099	299
261.41223	311
261.4335	306
261.45474	306
261.47598	304
261.49722	306
261.51846	311
261.5397	308
261.56094	301
261.58218	307
261.60342	308
261.62466	307
261.6459	302
261.66718	310
261.68842	305
261.70966	310
261.7309	306
261.75214	304
261.77338	304
261.79462	313
261.81586	308
261.8371	309
261.85834	305
261.87958	311
261.90082	310
261.92206	300
261.9433	307
261.96454	302
261.98578	306
262.00702	309
262.02826	307
262.0495	301
262.07071	309
262.09195	305
262.11319	301
262.13443	311
262.15567	304
262.17691	302
262.19815	306
262.21939	296
262.24063	309
262.26187	300
262.28311	305
262.30432	306
262.32556	307
262.3468	307
262.36804	304
262.38928	307
262.41052	305
262.43176	303
262.45297	307
262.47421	311
262.49545	309
262.51669	298
262.53793	309
262.55917	301
262.58038	305
262.60162	304
262.62286	302
262.6441	305
262.66531	302
262.68655	304
262.70779	305
262.72903	308
262.75024	303
262.77148	303
262.79272	305
262.81396	301
262.83517	308
262.85641	304
262.87766	305
262.8989	305
262.9201	310
262.94135	306
262.96259	312
262.9838	307
263.00504	307
263.02628	303
263.04749	302
263.06873	306
263.08997	296
263.11118	306
263.13242	301
263.15366	309
263.17487	309
263.19611	302
263.21732	300
263.23856	311
263.2598	303
263.28101	304
263.30225	309
263.32346	302
263.3447	303
263.36594	301
263.38715	306
263.40839	307
263.4296	307
263.45084	301
263.47205	308
263.49329	304
263.51453	306
263.53574	302
263.55698	309
263.57819	310
263.59943	305
263.62064	306
263.64188	306
263.66309	303
263.68433	307
263.70554	307
263.72678	304
263.74799	307
263.7692	309
263.79044	304
263.81165	312
263.83289	308
263.8541	312
263.87534	306
263.89655	303
263.91779	308
263.939	306
263.96021	310
263.98145	299
264.00266	305
264.0239	297
264.0451	304
264.06631	306
264.08755	308
264.10876	311
264.12997	307
264.15121	306
264.17242	306
