Date and Time:                Fri Sep 9 14:44:16.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.8
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.36975	307
261.39099	314
261.41223	301
261.4335	312
261.45474	310
261.47598	304
261.49722	305
261.51846	304
261.5397	301
261.56094	304
261.58218	308
261.60342	308
261.62466	308
261.6459	308
261.66718	308
261.68842	307
261.70966	298
261.7309	308
261.75214	302
261.77338	297
261.79462	305
261.81586	309
261.8371	309
261.85834	311
261.87958	307
261.90082	308
261.92206	303
261.9433	307
261.96454	301
261.98578	308
262.00702	311
262.02826	298
262.0495	307
262.07071	310
262.09195	306
262.11319	318
262.13443	304
262.15567	310
262.17691	309
262.19815	302
262.21939	303
262.24063	308
262.26187	310
262.28311	307
262.30432	309
262.32556	307
262.3468	304
262.36804	311
262.38928	309
262.41052	304
262.43176	302
262.45297	307
262.47421	304
262.49545	301
262.51669	302
262.53793	309
262.55917	314
262.58038	307
262.60162	312
262.62286	308
262.6441	305
262.66531	304
262.68655	307
262.70779	307
262.72903	307
262.75024	304
262.77148	304
262.79272	307
262.81396	302
262.83517	306
262.85641	312
262.87766	306
262.8989	306
262.9201	303
262.94135	304
262.96259	313
262.9838	301
263.00504	303
263.02628	302
263.04749	307
263.06873	307
263.08997	311
263.11118	309
263.13242	309
263.15366	305
263.17487	304
263.19611	308
263.21732	307
263.23856	308
263.2598	303
263.28101	303
263.30225	308
263.32346	307
263.3447	304
263.36594	299
263.38715	304
263.40839	301
263.4296	300
263.45084	305
263.47205	307
263.49329	308
263.51453	305
263.53574	310
263.55698	311
263.57819	308
263.59943	301
263.62064	302
263.64188	311
263.66309	304
263.68433	303
263.70554	301
263.72678	307
263.74799	305
263.7692	303
263.79044	303
263.81165	310
263.83289	301
263.8541	306
263.87534	307
263.89655	301
263.91779	308
263.939	305
263.96021	302
263.98145	301
264.00266	298
264.0239	306
264.0451	306
264.06631	302
264.08755	307
264.10876	297
264.12997	311
264.15121	308
264.17242	306
