Date and Time:                Fri Sep 9 14:42:52.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.36975	6106
261.39099	5778
261.41223	5787
261.4335	5807
261.45474	5893
261.47598	5900
261.49722	5887
261.51846	5891
261.5397	5895
261.56094	5911
261.58218	5878
261.60342	5854
261.62466	5855
261.6459	5881
261.66718	5938
261.68842	5940
261.70966	5903
261.7309	5936
261.75214	5977
261.77338	5943
261.79462	5927
261.81586	5941
261.8371	5937
261.85834	5960
261.87958	5917
261.90082	5897
261.92206	5920
261.9433	5874
261.96454	5861
261.98578	5913
262.00702	5970
262.02826	6030
262.0495	6009
262.07071	5978
262.09195	5933
262.11319	5939
262.13443	6026
262.15567	6070
262.17691	6108
262.19815	6121
262.21939	6126
262.24063	6152
262.26187	6143
262.28311	6101
262.30432	6136
262.32556	6147
262.3468	6162
262.36804	6169
262.38928	6139
262.41052	6153
262.43176	6147
262.45297	6155
262.47421	6141
262.49545	6183
262.51669	6158
262.53793	6177
262.55917	6129
262.58038	6174
262.60162	6173
262.62286	6238
262.6441	6262
262.66531	6267
262.68655	6296
262.70779	6262
262.72903	6280
262.75024	6296
262.77148	6249
262.79272	6302
262.81396	6254
262.83517	6270
262.85641	6281
262.87766	6248
262.8989	6141
262.9201	6185
262.94135	6202
262.96259	6199
262.9838	6210
263.00504	6162
263.02628	6193
263.04749	6198
263.06873	6175
263.08997	6193
263.11118	6244
263.13242	6236
263.15366	6310
263.17487	6313
263.19611	6292
263.21732	6309
263.23856	6269
263.2598	6232
263.28101	6286
263.30225	6287
263.32346	6320
263.3447	6321
263.36594	6292
263.38715	6272
263.40839	6291
263.4296	6300
263.45084	6317
263.47205	6373
263.49329	6429
263.51453	6371
263.53574	6345
263.55698	6381
263.57819	6388
263.59943	6415
263.62064	6474
263.64188	6510
263.66309	6481
263.68433	6509
263.70554	6555
263.72678	6591
263.74799	6595
263.7692	6615
263.79044	6590
263.81165	6540
