Date and Time:                Fri Sep 9 14:48:27.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         180
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.36975	840
261.39099	809
261.41223	781
261.4335	785
261.45474	801
261.47598	793
261.49722	772
261.51846	785
261.5397	758
261.56094	777
261.58218	775
261.60342	812
261.62466	788
261.6459	766
261.66718	767
261.68842	763
261.70966	786
261.7309	768
261.75214	820
261.77338	783
261.79462	766
261.81586	763
261.8371	789
261.85834	762
261.87958	755
261.90082	791
261.92206	768
261.9433	739
261.96454	737
261.98578	762
262.00702	735
262.02826	758
262.0495	754
262.07071	767
262.09195	772
262.11319	787
262.13443	768
262.15567	779
262.17691	784
262.19815	793
262.21939	749
262.24063	767
262.26187	744
262.28311	746
262.30432	773
262.32556	775
262.3468	749
262.36804	726
262.38928	771
262.41052	757
262.43176	749
262.45297	749
262.47421	751
262.49545	758
262.51669	765
262.53793	772
262.55917	753
262.58038	834
262.60162	755
262.62286	733
262.6441	768
262.66531	729
262.68655	816
262.70779	734
262.72903	740
262.75024	726
262.77148	744
262.79272	773
262.81396	785
262.83517	755
262.85641	736
262.87766	758
262.8989	792
262.9201	744
262.94135	765
262.96259	772
262.9838	761
263.00504	731
263.02628	733
263.04749	763
263.06873	719
263.08997	765
263.11118	732
263.13242	740
263.15366	722
263.17487	744
263.19611	729
263.21732	735
263.23856	742
263.2598	735
263.28101	730
263.30225	728
263.32346	726
263.3447	735
263.36594	707
263.38715	702
263.40839	759
263.4296	726
263.45084	709
263.47205	707
263.49329	715
263.51453	701
263.53574	714
263.55698	734
263.57819	694
263.59943	715
263.62064	707
263.64188	722
263.66309	755
263.68433	780
263.70554	720
263.72678	713
263.74799	708
263.7692	702
263.79044	738
263.81165	726
263.83289	712
263.8541	739
263.87534	710
263.89655	732
263.91779	685
263.939	697
263.96021	703
263.98145	714
264.00266	704
264.0239	744
264.0451	716
264.06631	696
264.08755	703
264.10876	747
264.12997	715
264.15121	709
264.17242	691
264.19363	697
