Date and Time:                Fri Sep 9 18:53:13.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              276
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



254.33386	3870
254.35513	3691
254.37642	3686
254.39769	3702
254.41898	3720
254.44025	3760
254.46153	3752
254.4828	3752
254.50407	3739
254.52536	3744
254.54663	3735
254.56792	3714
254.58919	3708
254.61046	3756
254.63174	3787
254.65302	3760
254.67429	3762
254.69557	3806
254.71684	3799
254.73811	3770
254.75938	3778
254.78067	3785
254.80194	3792
254.82321	3850
254.84448	3793
254.86575	3797
254.88704	3759
254.90831	3771
254.92958	3741
254.95085	3785
254.97212	3826
254.99339	3835
255.01468	3844
255.03595	3824
255.05722	3827
255.07849	3860
255.09976	3855
255.12103	3881
255.1423	3894
255.16357	3942
255.18484	3901
255.20612	3924
255.22739	3929
255.24866	3916
255.26993	3928
255.2912	3967
255.31247	3959
255.33374	3975
255.35501	3951
255.37628	3956
255.39755	3975
255.41882	3971
255.44008	3981
255.46135	3990
255.48262	3985
255.50389	3978
255.52516	3957
255.54643	3984
255.56769	4016
255.58896	4020
255.61023	4059
255.6315	4058
255.65277	4077
255.67403	4063
255.6953	4070
255.71657	4074
255.73784	4075
255.75909	4070
255.78036	4049
255.80164	4090
255.82289	4062
255.84416	4042
255.86543	4022
255.88669	4024
255.90796	4035
255.92921	4071
255.95049	4015
255.97176	4062
255.99301	4057
256.01428	4046
256.03555	4021
256.05679	4074
256.07806	4067
256.09933	4061
256.12061	4123
256.14185	4126
256.16312	4131
256.18439	4135
256.20566	4097
256.2269	4083
256.24817	4107
256.26944	4119
256.29068	4123
256.31195	4147
256.33322	4088
256.35449	4107
256.37573	4150
256.397	4156
256.41827	4175
256.43951	4186
256.46078	4208
256.48206	4204
256.5033	4183
256.52457	4193
256.54581	4221
256.56708	4248
256.58835	4275
256.60959	4260
256.63086	4307
256.65213	4284
256.67337	4317
256.69464	4316
256.71588	4346
256.73715	4325
256.75839	4362
256.77966	4347
256.80093	4339
