Date and Time:                Fri Sep 9 18:53:40.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              276
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



254.33386	385
254.35513	377
254.37642	383
254.39769	381
254.41898	382
254.44025	377
254.46153	386
254.4828	384
254.50407	377
254.52536	382
254.54663	377
254.56792	381
254.58919	379
254.61046	383
254.63174	384
254.65302	375
254.67429	378
254.69557	379
254.71684	378
254.73811	382
254.75938	381
254.78067	384
254.80194	382
254.82321	379
254.84448	383
254.86575	386
254.88704	382
254.90831	385
254.92958	379
254.95085	383
254.97212	385
254.99339	380
255.01468	382
255.03595	384
255.05722	376
255.07849	378
255.09976	378
255.12103	377
255.1423	381
255.16357	375
255.18484	383
255.20612	379
255.22739	375
255.24866	380
255.26993	383
255.2912	384
255.31247	381
255.33374	377
255.35501	381
255.37628	381
255.39755	384
255.41882	380
255.44008	377
255.46135	376
255.48262	378
255.50389	375
255.52516	387
255.54643	380
255.56769	382
255.58896	384
255.61023	383
255.6315	380
255.65277	390
255.67403	388
255.6953	387
255.71657	379
255.73784	378
255.75909	380
255.78036	377
255.80164	388
255.82289	377
255.84416	382
255.86543	384
255.88669	377
255.90796	381
255.92921	384
255.95049	376
255.97176	380
255.99301	378
256.01428	374
256.03555	374
256.05679	381
256.07806	385
256.09933	382
256.12061	376
256.14185	378
256.16312	383
256.18439	379
256.20566	383
256.2269	389
256.24817	383
256.26944	376
256.29068	380
256.31195	374
256.33322	388
256.35449	384
256.37573	390
256.397	374
256.41827	379
256.43951	372
256.46078	382
256.48206	381
256.5033	386
256.52457	381
256.54581	381
256.56708	378
256.58835	383
256.60959	377
256.63086	381
256.65213	380
256.67337	385
256.69464	384
256.71588	382
256.73715	384
256.75839	377
256.77966	374
256.80093	384
256.82217	380
256.84344	388
256.86469	373
256.88596	379
256.9072	380
256.92847	380
256.94971	379
256.97098	377
256.99222	385
257.01349	380
257.03473	381
257.056	383
257.07724	377
257.09851	383
257.11975	381
257.14102	375
