Date and Time:                Fri Sep 9 18:55:49.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              276
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



254.33386	301
254.35513	301
254.37642	297
254.39769	307
254.41898	299
254.44025	296
254.46153	304
254.4828	303
254.50407	298
254.52536	300
254.54663	303
254.56792	304
254.58919	302
254.61046	300
254.63174	300
254.65302	300
254.67429	302
254.69557	301
254.71684	303
254.73811	300
254.75938	302
254.78067	297
254.80194	304
254.82321	298
254.84448	301
254.86575	302
254.88704	301
254.90831	299
254.92958	306
254.95085	299
254.97212	304
254.99339	301
255.01468	300
255.03595	297
255.05722	303
255.07849	304
255.09976	301
255.12103	297
255.1423	301
255.16357	291
255.18484	302
255.20612	306
255.22739	296
255.24866	302
255.26993	300
255.2912	302
255.31247	308
255.33374	303
255.35501	303
255.37628	302
255.39755	300
255.41882	296
255.44008	302
255.46135	299
255.48262	302
255.50389	302
255.52516	304
255.54643	300
255.56769	302
255.58896	300
255.61023	301
255.6315	304
255.65277	304
255.67403	300
255.6953	298
255.71657	307
255.73784	299
255.75909	305
255.78036	301
255.80164	303
255.82289	299
255.84416	302
255.86543	297
255.88669	301
255.90796	300
255.92921	301
255.95049	298
255.97176	302
255.99301	299
256.01428	303
256.03555	302
256.05679	303
256.07806	299
256.09933	304
256.12061	295
256.14185	303
256.16312	302
256.18439	302
256.20566	300
256.2269	299
256.24817	304
256.26944	300
256.29068	308
256.31195	306
256.33322	296
256.35449	302
256.37573	299
256.397	298
256.41827	304
256.43951	304
256.46078	294
256.48206	301
256.5033	307
256.52457	294
256.54581	300
256.56708	303
256.58835	299
256.60959	301
256.63086	306
256.65213	302
256.67337	300
256.69464	306
256.71588	298
256.73715	300
256.75839	295
256.77966	302
256.80093	300
256.82217	305
256.84344	301
256.86469	302
256.88596	305
256.9072	293
256.92847	301
256.94971	298
256.97098	302
256.99222	303
257.01349	300
257.03473	303
257.056	304
257.07724	298
257.09851	304
257.11975	304
257.14102	299
