Date and Time:                Fri Sep 9 18:55:05.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              276
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



254.33386	3850
254.35513	3644
254.37642	3678
254.39769	3697
254.41898	3718
254.44025	3775
254.46153	3741
254.4828	3736
254.50407	3757
254.52536	3760
254.54663	3737
254.56792	3719
254.58919	3706
254.61046	3749
254.63174	3761
254.65302	3757
254.67429	3771
254.69557	3787
254.71684	3774
254.73811	3788
254.75938	3762
254.78067	3765
254.80194	3812
254.82321	3785
254.84448	3784
254.86575	3744
254.88704	3745
254.90831	3757
254.92958	3729
254.95085	3755
254.97212	3831
254.99339	3826
255.01468	3830
255.03595	3823
255.05722	3815
255.07849	3835
255.09976	3834
255.12103	3874
255.1423	3913
255.16357	3913
255.18484	3929
255.20612	3905
255.22739	3941
255.24866	3916
255.26993	3914
255.2912	3956
255.31247	3972
255.33374	3946
255.35501	3928
255.37628	3927
255.39755	3987
255.41882	3956
255.44008	3938
255.46135	3969
255.48262	3963
255.50389	3934
255.52516	3966
255.54643	3954
255.56769	3981
255.58896	4002
255.61023	4034
255.6315	4041
255.65277	4068
255.67403	4026
255.6953	4031
255.71657	4093
255.73784	4065
255.75909	4041
255.78036	4057
255.80164	4054
255.82289	4054
255.84416	4046
255.86543	3998
255.88669	4023
255.90796	4031
255.92921	4044
255.95049	4026
255.97176	4043
255.99301	4051
256.01428	4014
256.03555	4018
256.05679	4004
256.07806	4097
256.09933	4096
256.12061	4105
256.14185	4132
256.16312	4115
256.18439	4090
256.20566	4071
256.2269	4061
256.24817	4106
256.26944	4105
256.29068	4114
256.31195	4125
256.33322	4113
256.35449	4118
256.37573	4085
256.397	4137
256.41827	4146
256.43951	4196
256.46078	4196
256.48206	4179
256.5033	4195
256.52457	4172
256.54581	4196
256.56708	4222
256.58835	4254
256.60959	4294
256.63086	4282
256.65213	4281
256.67337	4287
256.69464	4328
256.71588	4341
256.73715	4337
256.75839	4344
256.77966	4345
256.80093	4314
